G TIN,Category,Sub Category,Name,Price,Brand,Description,Promotion
5449000125019	,"Soft Drinks, Tonic and Water",Squash and Juice,Oasis Citrus Punch 500ml,£1.6,Oasis,Still Mixed Citrus Fruit Juice Drink with Sugar and Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5449000125019	,Get Inspired,Lunch Meal Deal,Oasis Citrus Punch 500ml,£1.6,Oasis,Still Mixed Citrus Fruit Juice Drink with Sugar and Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5449000125019	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Oasis Citrus Punch 500ml,£1.6,Oasis,Still Mixed Citrus Fruit Juice Drink with Sugar and Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128025874	,Vegetarian and Vegan,Vegan,Co-op Thick Cut Orange Marmalade 454g,£0.8,Co-op,Thick Cut Orange Marmalade,NA
5000128025874	,Food Cupboard,"Jam, Honey and Spreads",Co-op Thick Cut Orange Marmalade 454g,£0.8,Co-op,Thick Cut Orange Marmalade,NA
5000128890649	,Frozen Foods,Vegetables and Yorkshire Puddings,Co-op Frozen Cauliflower Florets 750g,£1.25,Co-op,Ready to cook cauliflower florets.,NA
5000128890649	,Vegetarian and Vegan,Vegan,Co-op Frozen Cauliflower Florets 750g,£1.25,Co-op,Ready to cook cauliflower florets.,NA
5000128051019	,Food Cupboard,Breakfast Cereal and Drinks,Co-op 24 Wholewheat Biscuits,£1.9,Co-op,"Wholewheat cereal biscuits with 4 added vitamins, plus iron including folic acid",NA
5000128051019	,Vegetarian and Vegan,Vegan,Co-op 24 Wholewheat Biscuits,£1.9,Co-op,"Wholewheat cereal biscuits with 4 added vitamins, plus iron including folic acid",NA
7613031722662	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Nestle Pure Life Still Spring Water 12x500ml,£2.5,Pure Life,Spring Water Still,NA
8002270011054	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,San Pellegrino Sparkling Natural Mineral Water Glass 750ml,£1.25,San Pellegrino,Carbonated Natural Mineral Water,NA
5000128580984	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Co-op Still Natural Mineral Water 5 Litre,£1.4,Co-op,Still Natural Mineral Water,NA
5000193730574	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Schweppes Slimline Lemonade 2L,£1.25,Schweppes,Sparkling Low Calorie Lemon Flavour Soft Drink with Sweeteners,NA
5010459015178	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Highland Spring Sparkling Spring Water 1.5L,£1.05,Highland Spring,Carbonated Spring Water.,NA
90162800	,Food to Go,Meal Deal,"Red Bull Energy Drink, Sugar Free 250ml",£1.35,Red Bull,Caffeinated taurine drink with sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
90162800	,"Soft Drinks, Tonic and Water",Energy and Sports Drinks,"Red Bull Energy Drink, Sugar Free 250ml",£1.35,Red Bull,Caffeinated taurine drink with sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
90162602	,Food to Go,Meal Deal,"Red Bull Energy Drink, 250ml",£1.45,Red Bull,Energy Drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
90162602	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,"Red Bull Energy Drink, 250ml",£1.45,Red Bull,Energy Drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
90162602	,Get Inspired,"Chilled Beer, Wine and Soft Drinks","Red Bull Energy Drink, 250ml",£1.45,Red Bull,Energy Drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
90162602	,"Soft Drinks, Tonic and Water",Energy and Sports Drinks,"Red Bull Energy Drink, 250ml",£1.45,Red Bull,Energy Drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
54491496	,Food to Go,Meal Deal,Diet Coke 500ml,£1.65,Diet Coke,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
54491496	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,Diet Coke 500ml,£1.65,Diet Coke,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
54491496	,Get Inspired,Lunch Meal Deal,Diet Coke 500ml,£1.65,Diet Coke,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
54491496	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Diet Coke 500ml,£1.65,Diet Coke,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
54491496	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Diet Coke 500ml,£1.65,Diet Coke,Sparkling Low Calorie Soft Drink with Plant Extracts with Sweeteners,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000382102168	,Food to Go,Meal Deal,Rubicon Spring Orange Mango Flavoured Sparkling Spring Water 500ml,£1,Rubicon,"Sparkling Orange and Mango Flavoured Spring Water Drink with Fruit Juice, Sweetener and Vitamins",ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000382102168	,Get Inspired,Lunch Meal Deal,Rubicon Spring Orange Mango Flavoured Sparkling Spring Water 500ml,£1,Rubicon,"Sparkling Orange and Mango Flavoured Spring Water Drink with Fruit Juice, Sweetener and Vitamins",ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128652490	,"Fresh Fruit, Veg and Salad",Summer Favourites,Co-op Baby Leaf Salad 115g,£1.55,Co-op,"A tender mix of spinach, baby red leaf, red chard and rocket",NA
5000128652490	,Vegetarian and Vegan,Vegan,Co-op Baby Leaf Salad 115g,£1.55,Co-op,"A tender mix of spinach, baby red leaf, red chard and rocket",NA
5000128652490	,"Fresh Fruit, Veg and Salad",Salad and Stir Frys,Co-op Baby Leaf Salad 115g,£1.55,Co-op,"A tender mix of spinach, baby red leaf, red chard and rocket",NA
5000128652490	,"Fresh Fruit, Veg and Salad",Easy Sides,Co-op Baby Leaf Salad 115g,£1.55,Co-op,"A tender mix of spinach, baby red leaf, red chard and rocket",NA
5019503002157	,Vegetarian and Vegan,Vegetarian,Quorn Mince 300g,£2.5,Quorn,"Meat free mince, made with mycoprotein",NA
5019503002157	,Frozen Foods,Vegetarian and Vegan,Quorn Mince 300g,£2.5,Quorn,"Meat free mince, made with mycoprotein",NA
5000128943697	,"Dairy, Eggs and Chilled Juice",Chilled Juice and Smoothies,Co-op Orange Juice with Bits 1 Litre,£1.35,Co-op,Orange Juice from Concentrate,NA
5000128943697	,Vegetarian and Vegan,Vegan,Co-op Orange Juice with Bits 1 Litre,£1.35,Co-op,Orange Juice from Concentrate,NA
5000128939393	,"Deli, Pies and Cooked Meats",Picnic 3 for 2,Co-op Chargrilled Artichokes with a Herb Dressing 120g,£2.6,Co-op,NA,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128939393	,Vegetarian and Vegan,Vegan,Co-op Chargrilled Artichokes with a Herb Dressing 120g,£2.6,Co-op,NA,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000382102168	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Rubicon Spring Orange Mango Flavoured Sparkling Spring Water 500ml,£1,Rubicon,"Sparkling Orange and Mango Flavoured Spring Water Drink with Fruit Juice, Sweetener and Vitamins",ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000193034559	,Food to Go,Meal Deal,Dr Pepper 500ml,£1.65,Dr Pepper,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners.,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000193034559	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,Dr Pepper 500ml,£1.65,Dr Pepper,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners.,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000193034559	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Dr Pepper 500ml,£1.65,Dr Pepper,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners.,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000193034559	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Dr Pepper 500ml,£1.65,Dr Pepper,Sparkling Fruit Flavour Soft Drink with Sugar and Sweeteners.,BUY ANY 2 FOR £2.40 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
7613031214839	,Food to Go,Meal Deal,Buxton Still Natural Mineral Water 1L,£1.1,Buxton,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
7613031214839	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,Buxton Still Natural Mineral Water 1L,£1.1,Buxton,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
7613031214839	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Buxton Still Natural Mineral Water 1L,£1.1,Buxton,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
7613031214839	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Buxton Still Natural Mineral Water 1L,£1.1,Buxton,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
87170788	,Food to Go,Meal Deal,Pepsi Max No Sugar Cola Bottle 500ml,£1.45,Pepsi,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
87170788	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,Pepsi Max No Sugar Cola Bottle 500ml,£1.45,Pepsi,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
87170788	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Pepsi Max No Sugar Cola Bottle 500ml,£1.45,Pepsi,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
87170788	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Pepsi Max No Sugar Cola Bottle 500ml,£1.45,Pepsi,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267002333	,Food to Go,Meal Deal,Ribena Blackcurrant Juice Drink 500ml,£1.65,NA,Blackcurrant Juice Drink with sugar and sweeteners,BUY ANY 2 FOR £2.30 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267002333	,"Soft Drinks, Tonic and Water",Chilled Soft Drinks,Ribena Blackcurrant Juice Drink 500ml,£1.65,NA,Blackcurrant Juice Drink with sugar and sweeteners,BUY ANY 2 FOR £2.30 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267002333	,"Soft Drinks, Tonic and Water",Squash and Juice,Ribena Blackcurrant Juice Drink 500ml,£1.65,NA,Blackcurrant Juice Drink with sugar and sweeteners,BUY ANY 2 FOR £2.30 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267002333	,Get Inspired,Lunch Meal Deal,Ribena Blackcurrant Juice Drink 500ml,£1.65,NA,Blackcurrant Juice Drink with sugar and sweeteners,BUY ANY 2 FOR £2.30 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267002333	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Ribena Blackcurrant Juice Drink 500ml,£1.65,NA,Blackcurrant Juice Drink with sugar and sweeteners,BUY ANY 2 FOR £2.30 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128652797	,Food to Go,Meal Deal,Co-op Natural Mineral Water Sparkling 500ml,£0.6,Co-op,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128652797	,Get Inspired,Lunch Meal Deal,Co-op Natural Mineral Water Sparkling 500ml,£0.6,Co-op,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128652797	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Co-op Natural Mineral Water Sparkling 500ml,£0.6,Co-op,NA,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128939393	,"Deli, Pies and Cooked Meats","Olives, Tapas and Antipasti",Co-op Chargrilled Artichokes with a Herb Dressing 120g,£2.6,Co-op,NA,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128925099	,"Deli, Pies and Cooked Meats",Picnic 3 for 2,Co-op Moroccan Inspired Houmous 170g,£1.4,Co-op,"A dip made with chick peas, onion, sesame seeds and Moroccan inspired spices",3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128925099	,"Deli, Pies and Cooked Meats",Dips and Coleslaw,Co-op Moroccan Inspired Houmous 170g,£1.4,Co-op,"A dip made with chick peas, onion, sesame seeds and Moroccan inspired spices",3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128925099	,Vegetarian and Vegan,Vegan,Co-op Moroccan Inspired Houmous 170g,£1.4,Co-op,"A dip made with chick peas, onion, sesame seeds and Moroccan inspired spices",3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128972079	,"Deli, Pies and Cooked Meats",Picnic 3 for 2,Co-op Nocellara Olives 150g,£2.65,Co-op,Sicilian stone-in Nocellara olives with lemon zest in a sunflower oil dressing,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128972079	,Vegetarian and Vegan,Vegan,Co-op Nocellara Olives 150g,£2.65,Co-op,Sicilian stone-in Nocellara olives with lemon zest in a sunflower oil dressing,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128972079	,"Deli, Pies and Cooked Meats","Olives, Tapas and Antipasti",Co-op Nocellara Olives 150g,£2.65,Co-op,Sicilian stone-in Nocellara olives with lemon zest in a sunflower oil dressing,3 FOR 2 (Offer valid for delivery until 19/07/2022).
5000128943710	,"Dairy, Eggs and Chilled Juice",Chilled Juice and Smoothies,Co-op Smooth Orange Juice 1 Litre,£1.35,Co-op,Smooth Orange Juice,NA
5000128943710	,Vegetarian and Vegan,Vegan,Co-op Smooth Orange Juice 1 Litre,£1.35,Co-op,Smooth Orange Juice,NA
5000129316582	,Vegetarian and Vegan,Vegetarian,Co-op Bakery Fairtrade Cornflake Cluster Bites,£2,Co-op,18 Clusters of toasted corn flakes coated in milk chocolate.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000129316582	,Bakery and Cakes,From Our In Store Bakery,Co-op Bakery Fairtrade Cornflake Cluster Bites,£2,Co-op,18 Clusters of toasted corn flakes coated in milk chocolate.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000129315967	,Vegetarian and Vegan,Vegetarian,Co-op Bakery Mini Flapjack Bites,£1,Co-op,"8 Delicious flapjacks made with oats, butter and golden syrup.",NA
5060054134323	,Food to Go,Meal Deal,Cawston Press Sparkling Elderflower Lemonade 330ml,£0.9,Cawston Press,Sparkling Elderflower Lemonade juice drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5060054134323	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Cawston Press Sparkling Elderflower Lemonade 330ml,£0.9,Cawston Press,Sparkling Elderflower Lemonade juice drink,ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267005051	,Food to Go,Meal Deal,Lucozade Zero Pink Lemonade 500ml,£1.75,NA,Sparkling low calorie lemon and red berry flavour drink with sweeteners.,BUY ANY 2 FOR £2.50 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5054267005051	,"Soft Drinks, Tonic and Water",Energy and Sports Drinks,Lucozade Zero Pink Lemonade 500ml,£1.75,NA,Sparkling low calorie lemon and red berry flavour drink with sweeteners.,BUY ANY 2 FOR £2.50 (Offer valid for delivery until 12/07/2022). ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128941839	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Co-op Still Summer Fruits Flavour Spring Water 1 Litre,£0.75,Co-op,Summer fruits flavour spring water drink. No added sugar with sweeteners.,NA
5010102240384	,"Soft Drinks, Tonic and Water",Squash and Juice,Robinsons Fruit Creations Zesty Orange and Mango 1L,£2.25,Robinsons,Concentrated Low Calorie Orange and Mango Soft Drink with Sweeteners.,NA
4060800173577	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Pepsi Max Cherry No Sugar Cola Can 12 x 330ml,£4.5,Pepsi,Carbonated Low Calorie Cherry Cola Flavoured Soft Drink with Sweeteners,NA
5449000285737	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Fanta Raspberry Zero 2L,£2.2,Fanta,Sparkling low calorie fruit drink with sweeteners,BUY ANY 2 FOR £3 (Offer valid for delivery until 12/07/2022).
5449000221223	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Coca-Cola Cherry 1.5L,£1.75,Coca-Cola,Sparkling Cherry Flavour Soft Drink with Plant Extracts,NA
5054267000223	,"Soft Drinks, Tonic and Water",Energy and Sports Drinks,Lucozade Energy Drink Orange 4x380ml,£2.7,NA,Sparkling Orange Glucose Drink with sugars and sweeteners,NA
5000128580991	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,Co-op Natural Mineral Water Sparkling 6 x 500ml,£1.65,Co-op,NA,NA
31200452009	,"Soft Drinks, Tonic and Water",Squash and Juice,Ocean Spray Cranberry Classic 1 Litre,£1.55,Ocean Spray,Cranberry juice drink with sugar and sweetener.,NA
54492127	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Sprite 150ml,£0.55,Sprite,Sparkling Lemon-Lime Flavour Soft Drink with Sugar and Sweetener,BUY ANY 3 FOR £1 (Offer valid for delivery until 12/07/2022).
5449000663306	,"Soft Drinks, Tonic and Water",Tonic Waters,Schweppes Tonic Water 6 x 150ml,£3,Schweppes,Sparkling Soft Drink with Quinine with Sugar and Sweetener,NA
5000128657280	,Food to Go,Meal Deal,"Co-op Blueberry, Pomegranate & Cherry Vitamin Water 500ml",£0.95,Co-op,"No added sugar blueberry and pomegranate flavour water drink with sweetener, added vitamins and minerals.",ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
5000128657280	,"Soft Drinks, Tonic and Water",Water and Flavoured Water,"Co-op Blueberry, Pomegranate & Cherry Vitamin Water 500ml",£0.95,Co-op,"No added sugar blueberry and pomegranate flavour water drink with sweetener, added vitamins and minerals.",ONLY £4 OR LESS (Offer valid for delivery until 19/07/2022).
4060800178015	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Pepsi Max Cherry No Sugar Cola Bottle 1.25L,£1.6,Pepsi,Carbonated Low Calorie Cherry Cola Flavoured Soft Drink with Sweeteners,NA
5000129315967	,Bakery and Cakes,From Our In Store Bakery,Co-op Bakery Mini Flapjack Bites,£1,Co-op,"8 Delicious flapjacks made with oats, butter and golden syrup.",NA
5000129317275	,Bakery and Cakes,2 For £3 Bakery Treats,Co-ор Bakery Fairtrade Brownie Bites,£2,Co-ор,18 Rich chocolate brownie bites topped with belgian dark chocolate chunks.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000129317275	,Ice Cream Parlour,Make Your Own Sundae,Co-ор Bakery Fairtrade Brownie Bites,£2,Co-ор,18 Rich chocolate brownie bites topped with belgian dark chocolate chunks.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000129317275	,Vegetarian and Vegan,Vegetarian,Co-ор Bakery Fairtrade Brownie Bites,£2,Co-ор,18 Rich chocolate brownie bites topped with belgian dark chocolate chunks.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000129317275	,Bakery and Cakes,From Our In Store Bakery,Co-ор Bakery Fairtrade Brownie Bites,£2,Co-ор,18 Rich chocolate brownie bites topped with belgian dark chocolate chunks.,BUY ANY 2 FOR £3 (Offer valid for delivery until 19/07/2022).
5000128600231	,Vegetarian and Vegan,Vegan,Co-op Roasted & Salted Jumbo Cashews 150g,£2.6,Co-op,NA,NA
5000128600231	,"Chocolate, Crisps, Biscuits and Snacks","Crisps, Popcorn and Rice Cakes",Co-op Roasted & Salted Jumbo Cashews 150g,£2.6,Co-op,NA,NA
5000128793599	,"Fresh Fruit, Veg and Salad",Easy Sides,Co-op Vegetable Stir Fry 320g,£1.6,Co-op,"A mix of cabbage, carrot, beansprouts, peppers and onion.",ONLY £6 (Offer valid for delivery until 19/07/2022).
4060800178008	,"Soft Drinks, Tonic and Water",Fizzy Drinks,Pepsi Max No Sugar Cola Bottle 1.25L,£1.6,Pepsi Max,Carbonated Low Calorie Cola Flavoured Soft Drink with Sweeteners,NA
