Barcode,Product ID,Product Name,Description,Wholesale Price,Packet Format,Vat,On Promo,Promotional Price
4974019342566	,1014180,Sharp 1900w Microwave Oven R24AT,Sharp Microwave Oven R24AT 1900W output Touch controls with 20 presets 11 power levels Express defrost Double quantity Extra menu Twin stirrers Countercheck Stackable 2.9kW External Dimensions: 510 W 470 D 335 H Delivery period 2-3 days RRP: £1099.00, £622.00, 1 x 1 , 20%,No,N/A
5055198013672	,1013101,"Wine Cooler, Clear Acrylic","Wine Cooler, Clear Acrylic (PLEASE NOTE: Contents not included)", £13.24, 1 x Sgl , 20%,No,N/A
08833145891910	,1012417,Arcoroc Mekkano Wood Board with Glass & Dish Locator 45cm,"Arcoroc Mekkano Wood Board with Glass & Dish Locator 45cm - Mekkano is a great way to bring food alive at the table. Perfect for grazing concepts and lively street food, each piece is designed to be modular. The funky dishes and plates are matched by 2 serving boards. One side has a recessed area where the dishes sit whilst the other is flat for creative presentation. On the narrow board there is also an area where a wine, tumbler or coﬀee cup can sit. Build your style.", £64.49, 1 x 6 , 20%,No,N/A
5056132900140	,1014178,Hallco Panini/Contact Grill MEMT16050XNS,Hallco Panini/Contact Grill MEMT16050XNS Ribbed top and bottom non-stick plates Thermostat 0-300°C 610 x 250mm grill area Counterbalanced top Ideal for delicate foods NB. Lifestyle image is for illustrative purposes only 2 x 1.8kW External Dimensions: 630 W 380 D 460 H Delivery period 2-3 days RRP: £620.00, £390.50, 1 x 1 , 20%,No,N/A
0619743601445	,1014203,Dualit 6 Slot Polished Toaster DB6SP,Dualit 6 Slot Polished Toaster DB6SP 6 bread slots Output of 195 slices per hour Timer Chrome body Polished ends 28mm slot width ProHeat elements with 2 year warranty 3kW External Dimensions: 460 W 210 D 220 H Delivery period 3-5 days RRP: £205.00, £176.00, 1 x 1 , 20%,No,N/A
5056132900041	,1014176,Hallco Panini/Contact Grill MEMT16000XNS,Hallco Panini/Contact Grill MEMT16000XNS Ribbed top and bottom non-stick plates Thermostat 0-300°C 295 x 250mm grill area Counterbalanced top Ideal for delicate foods NB. Lifestyle image is for illustrative purposes only 1.8kW External Dimensions: 310 W 380 D 460 H Delivery period 2-3 days RRP: £420.00, £239.00, 1 x 1 , 20%,No,N/A
5060210630799	,1016893,Unisex Shawl Bathrobe S/M Charcoal 2 Pack,"Unisex Shawl Bathrobe S/M Charcoal 2 Pack Our Hotel Essentials Bathrobe is both softer and loftier, and is created using 100% combed cotton. It is shawl collared and guarantees maximum comfort as soon as you put it on. Deliveries 3-5 working days from receipt of order.", £37.49, 1 x 2 robes , 20%,No,N/A
5060715580285	,1015266,Hi Viz Polo Shirt Yellow (44-46/XL),Hi Viz Polo Shirt Yellow (44-46/XL) DELIVERY 5 WORKING DAYS Size Guide: UK Size: X-Large (44-46) 100% Polyester Pique Knit Fabric Weight 250gsm, £16.99, 1 x 1 , 20%,No,N/A
5056132900102	,1014177,Hallco Panini/Contact Grill MEMT16030XNS,Hallco Panini/Contact Grill MEMT16030XNS Ribbed top and bottom non-stick plates Thermostat 0-300°C 430 x 250mm grill area Counterbalanced top Ideal for delicate foods NB. Lifestyle image is for illustrative purposes only 2.8kW External Dimensions: 450 W 380 D 460 H Delivery period 2-3 days RRP: £500.00, £313.50, 1 x 1 , 20%,No,N/A
5056132902250	,1019273,Rational ICP10-1/1E Combination Steamer,"Rational Combination Steamer - Intuitive visual operating concept - iCookingSuite intelligence and Labour Integrated WiFi - Energy Star® certified iProductionManager to save time and energy - Ultrafast cleaning in approx. 12 minutes iDensityControl for fast, consistent results - 3 phase - 18.9kW - External Dimensions: 850 W 842 D 1014 H Approx. 20 Week Lead Time"," £8,523.19", 1 x 1 , 20%,No,N/A
5056132900805	,1014210,Hallco 20 Litre  Rice Warmer MRFW20L,Hallco Rice Warmer MRFW20L 20 litre capacity Holds approx 20 litres of cooked rice/food Teflon coated inner bowl Electronic control Auto temperature control 0.84kW External Dimensions: 460 dia. 370 H Delivery period 2-3 days RRP: £359.00, £240.90, 1 x 1 , 20%,No,N/A
5060210630805	,1016919,Unisex Shawl Bathrobe S/M White 2 Pack,"Unisex Shawl Bathrobe S/M White 2 pack Our Hotel Essentials Bathrobe is both softer and loftier, and is created using 100% combed cotton. It is shawl collared and guarantees maximum comfort as soon as you put it on. Deliveries 3-5 working days from receipt of order.", £37.49, 1 x 2 robes , 20%,No,N/A
4043055024146	,1014272,Hobart Ecomax Pass-through Dishwasher with Water Softener H602S,"Hobart Ecomax Pass-through Dishwasher with Water Softener H602S Hobart Ecomax pass-through dishwasher featuring: 500 x 500 rack for glasses with a capacity of 18 plates Electronic control for cycles and water consumption Rotating wash and rinse arms for an even water distribution Indented nozzles prevent blocking Thermostop function for guaranteed temperatures Self-flushing programme to maintain hygiene within the machine Inbuilt water softener Includes connection cable, supply and drain hose for immediate operation Power requirement: 400/50/3 (Voltage 3P) 3x16A/6.6kW (Factory Setting) Switchable to: 25A/4.9kW/1P *PLEASE NOTE - TABLING AND BRACKETS SHOWN IN IMAGE ARE NOT INCLUDED AS STANDARD* *** Long lead-time on this model - currently 6-10 weeks ***"," £3,528.00", 1 x 1 , 20%,No,N/A
5060466555754	,1016879,Unisex Shawl Collar Bathrobe S/M Navy,"Unisex Shawl Collar Bathrobe S/M Navy Our Hotel Essentials Bathrobe is both softer and loftier, and is created using 100% combed cotton. It is shawl collared and guarantees maximum comfort as soon as you put it on. Deliveries 3-5 working days from receipt of order.", £24.49, 1 x 1 robe , 20%,No,N/A
5056132900799	,1014209,Hallco 5 Litre Rice Cooker MRC5L,Hallco Rice Cooker MRC5L 5 litre capacity Cooks & keeps rice warm for up to 8 hours Teflon coated inner bowl Electronic control Water collector 1.95kW External Dimensions: 460 dia. 340 H Delivery period 2-3 days RRP: £285.00, £196.90, 1 x 1 , 20%,No,N/A
5060486682089	,1017884,Blizzard BCC2 Gastronorm Counter Fridge,Blizzard BCC2 Gastronorm Counter Fridge High grade AISI 304 stainless steel exterior & interior Internal corners rounded to aid cleaning 1 x adjustable GN1/1 shelf per door Adjustable feet Replaceable door gasket 35mm insulation Easily removable condenser filter for cleaning Doors: 2 Shelves Supplied: 2 Temp Range: +2C / +8C Net Capacity: 179 ltr Gross Capacity: 240 ltr Size (H x W x D) (mm): 876 x 903 x 700 Internal (H x W x D) (mm): 455 x 830 x 595 Delivery Time: TBC at time of enquiry, £978.45, 1 x 1 , 20%,No,N/A
5060414179780	,1015173,Super Pro Bodywarmer Navy (XL),Super Pro Bodywarmer Navy (XL) DELIVERY 5 WORKING DAYS Size Guide: UK Size: X-Large (44-46) 100% Polyester Water Repellent Coated Fabric Weight 250 gsm, £23.99, 1 x 1 , 20%,No,N/A
8015250441444	,1013113,Whirlpool Omnia Stacking Kit C00378975,Whirlpool Omnia Stacking Kit C00378975 For use with the following models: AWG1112/PRO UK AWZ10HP AWG812/PRO UK AWZ8CD Used to stack dryer on top of washer Secure fixing using non-slip pads and strap Includes handy pull-out shelf, £41.00, 1 x 1 , 20%,No,N/A
4043055024092	,1014271,Hobart Ecomax Pass-through Dishwasher H602,"Hobart Ecomax Pass-through Dishwasher H602 *PLEASE NOTE - TABLING AND SIDE RACKING SHOWN IN IMAGE IS NOT INCLUDED AS STANDARD* Hobart Ecomax pass-through dishwasher featuring: 500 x 500 rack for glasses with a capacity of 18 plates Electronic control for cycles and water consumption Rotating wash and rinse arms for an even water distribution Indented nozzles prevent blocking Thermostop function for guaranteed temperatures Self-flushing programme to maintain hygiene within the machine Option with inbuilt water softener available (H602S) Includes connection cable, supply and drain hose for immediate operation Power requirement: 400/50/3 (Voltage 3P) 3x16A/6.6kW (Factory Setting) Switchable to: 25A/4.9kW/1P *PLEASE NOTE - TABLING AND SIDE RACKING SHOWN IN IMAGE IS NOT INCLUDED AS STANDARD* *** Long lead-time on this model - currently 6-10 weeks ***"," £2,978.00", 1 x 1 , 20%,No,N/A
5060466555747	,1016880,Unisex Shawl Collar Bathrobe S/M White,"Unisex Shawl Collar Bathrobe S/M White Our Hotel Essentials Bathrobe is both softer and loftier, and is created using 100% combed cotton. It is shawl collared and guarantees maximum comfort as soon as you put it on. Deliveries 3-5 working days from receipt of order.", £24.49, 1 x 1 robe , 20%,No,N/A
5055198014914	,1013103,"Wine Cooler, Black Acrylic","Wine Cooler, Black Acrylic", £13.24, 1 x Sgl , 20%,No,N/A
8017709236755	,1014174,Smeg Commercial 4 Tray Compact Oven ALFA43XUK,Smeg Commercial 4 Tray Compact Oven ALFA43XUK 4 trays 435 x 320mm (included) 50-250°C temperature range Timer 0-60 min manual Stainless steel construction Enamelled cavity Fan oven ideal for baking and reheating Distance between trays 80mm 2.75kW External Dimensions: 602 W 584 D 537 H Delivery period 2-3 days RRP: £655.00, £461.00, 1 x 1 , 20%,No,N/A
5060210630720	,1016918,Unisex Shawl Bathrobe S/M Navy 2 pack,"Unisex Shawl Bathrobe S/M Navy 2 pack Our Hotel Essentials Bathrobe is both softer and loftier, and is created using 100% combed cotton. It is shawl collared and guarantees maximum comfort as soon as you put it on. Deliveries 3-5 working days from receipt of order.", £37.49, 1 x 2 robes , 20%,No,N/A
5060715580117	,1015249,Hi Viz Safety Jacket Yellow (40-42/M),Hi Viz Safety Jacket Yellow (40-42/M) DELIVERY 5 WORKING DAYS Size Guide: UK Size: Medium (40-42) Outer Fabric 300 Denier 100% Polyester, £24.99, 1 x 1 , 20%,No,N/A
5029358023290	,1017044,Nightcomfort T230 Percale Cotton 10.5t Duvet King 225x220cm,Nightcomfort Duvet Percale Cotton T230 10.5 Tog King Cover fabric: Percale Pure White Cotton Filling: Fine quality hypoallergenic spiral fibre 100% polyester Size: 225x220cm Tog: 10.5 Confection: Durable bound edge with channel quilting for elegant look Natural pure Cotton cover fabric with selection of very fine quality silkily feel hypoallergenic polyester fibre for just like down feel. We are specialized in Home and Hospitality textiles. And a vertically integrated manufacturer providing bedding product exactly to fulfil your requirements. Delivery lead time is 3 days, £37.99, 1 x 1 , 20%,No,N/A
5029358023252	,1017040,Nightcomfort Pillow Percale Cotton T230 48x74cm Firm 800g,Nightcomfort Pillow Percale Cotton T230 48x74cm Firm 800g Cover fabric: Percale Pure White Cotton Filling: Fine quality hypoallergenic spiral fibre 100% polyester Size: 48x74cm Pillow weight: 800g Support: Firm Natural Cotton cover pillow with feels like down fibre filling. Truly outstanding firm support pillow for domestic and commercial/ Hotel environment. We are specialized in Home and Hospitality textiles. And a vertically integrated manufacturer providing bedding product exactly to fulfil your requirements. Delivery lead time is 3 days, £12.99, 1 x 1 , 20%,No,N/A
5060210632175	,1016943,Sedona Waffle Throw 175 x 225cm Taupe 2 Pack,"Sedona Waffle Throw 175 x 225cm Taupe 2 Pack Incorporate additional texture to your sleep space with this tactile waffle knit bedspread, the ultimate in luxury. Its cool colour imparts a calming feel to any bedroom interior, whilst its versatile design makes the ideal foundation for any number of bedding design and is perfect for adding a modern look. The deep waffle weave ensures the blanket is very soft, retains warmth and provides just adequate insulation depending on body and atmospheric temperature. Deliveries 3-5 working days from receipt of order.", £47.49, 1 x 2 throws , 20%,No,N/A
5060210637064	,1016877,Sedona Waffle Throw 225 x 250cm Taupe,"Sedona Waffle Throw 225 x 250cm Taupe Incorporate additional texture to your sleep space with this tactile waffle knit bedspread, the ultimate in luxury. Its cool colour imparts a calming feel to any bedroom interior, whilst its versatile design makes the ideal foundation for any number of bedding design and is perfect for adding a modern look. The deep waffle weave ensures the blanket is very soft, retains warmth and provides just adequate insulation depending on body and atmospheric temperature. Deliveries 3-5 working days from receipt of order.", £35.59, 1 x 1 throw , 20%,No,N/A
8435561000237	,1011816,Sammic Stick Blender XM-52,Sammic Stick Blender TR-550BL 500mm Stainless Steel fixed Liquidiser Arm Suitable for up to 100ltr batches Single Speed 2 years parts warranty & 1 year labour warranty please note this is a back to base warranty Next Day Delivery (if ordered before 2pm) CARRIAGE / DELIVERY TO SITE INCLUDED RRP- £576.00, £329.16, 1 x 1 , 20%,No,N/A
8435561000305	,1011811,Sammic Meat Slicer GCP-250,"Sammic GCP-250 Meat Slicer 250mm Stainless Steel Slicing Blade, complete with sharpening stone & Blade safety removing tool one year on site parts & labour warranty Next Day Delivery (if ordered before 2pm) CARRIAGE / DELIVERY TO SITE INCLUDED RRP - £1159.00", £655.64, 1 x 1 , 20%,No,N/A
5060715580322	,1015270,Hi Viz Safety Waistcoat 4-Pack (42-44/L),Hi Viz Safety Waistcoat (42-44/L) DELIVERY 5 WORKING DAYS Size Guide: UK Size: Large (42-44) 100% Polyester Weight 220 gsm, £16.99, 1 x 4 , 20%,No,N/A
9340452002247	,1014199,Simply Stainless Event Table SS38ET,"Simply Stainless Event Table SS38ET Portable, folding table. Ideal for events Top quality no. 4 finish 1.2mm top with stainless reinforcing channels Supplied fully assembled Light and easy to carry CAD/BIM drawings available on request External Dimensions: 1800 W 700 D 900 H Delivery period 2-3 days RRP: £533.00", £418.00, 1 x 1 , 20%,No,N/A
